Purchase ID,User ID,Product ID,Service,Cost
35286735,489903,985473,Premium Support,
71171423,703151,164378,,
20266531,413313,457953,,
43643197,696185,648367,,
31257334,696185,648367,,
35130477,696185,648367,,
40048833,885277,648367,,
79025422,260436,763457,Keep Your Hard Drive,
77766007,252092,648367,,
37587248,536837,648367,,
18568582,847911,648367,,
31199983,363203,763457,Warranty Extension,
53727481,194009,457953,,
85657766,182655,648367,,
36602272,162409,457953,,
23236806,774960,164378,,
93194568,559650,164378,,
45670978,727444,457953,,
36446154,182655,648367,,
61718594,936248,648367,,
62588007,339946,985473,,
65440830,871854,457953,,
87650968,324902,763457,Base Warranty,
95606940,763882,985473,,
29560777,774794,985473,,
64548970,925165,985473,,
14952916,758070,648367,,
84529357,573969,985473,,
23646159,904647,648367,,
93194568,559650,985473,Base Warranty,
93194568,559650,985473,Base Warranty,
24953822,299713,164378,,
92577977,897663,648367,,
74351923,254366,164378,,
40307880,899262,985473,,
43564255,764000,763457,Warranty Extension,
15046454,160401,763457,ProSupport,
92086340,721578,648367,,
99302255,509129,164378,,
49967956,899894,164378,,
99462860,411790,457953,,
49522333,879087,164378,,
21152416,190465,164378,,
99538256,727632,648367,,
86622657,980008,164378,,
70542055,131245,164378,,
45405527,674660,763457,Base Warranty,
87698945,330818,164378,,
13293642,114244,457953,,
25812194,230492,648367,,
29797043,982169,763457,Accidental Damage Service,
52126388,481425,648367,,
59831620,220799,164378,,
95015489,235695,164378,,
72796420,214174,457953,,
89791330,820349,457953,,
36643712,876987,648367,,
77115684,581586,985473,,
53752571,876987,648367,,
82588770,876987,648367,,
48484871,455365,648367,,
41174923,926855,763457,Support Assist,
23895631,956124,164378,,
30696863,259321,648367,,
20105665,121160,164378,,
14033027,721352,164378,,
51053324,974759,648367,,
28395706,441482,763457,TechDirect,
22972760,860486,985473,,
37661331,201508,164378,,
23687224,328778,164378,,
60675720,329293,164378,,
59302210,458553,164378,,
30401740,289470,648367,,
89583013,973966,648367,,
21387083,333184,164378,,
72025109,184078,164378,,
67518084,345750,164378,,
91785712,662112,985473,,
88830728,142226,763457,FIX your PC,
88453285,803175,457953,,
67731578,349788,985473,,
93031771,621570,457953,,
44937288,571362,457953,,
27785585,593241,164378,,
93808579,636056,985473,,
84996947,126698,648367,,
17325574,297512,164378,,
11885518,690182,763457,Warranty Extension,
36141635,963506,763457,Premium Support Plus,
38879618,178421,648367,,
12450625,817909,457953,,
80910237,880076,164378,,
72098226,696123,648367,,
50084476,295888,164378,,
91976645,963987,648367,,
72684650,946398,648367,,
93229826,946398,648367,,
62499910,946398,648367,,
71248618,983486,648367,,
15902564,863704,164378,,
82444580,526383,648367,,
27125323,461684,985473,,
60081000,941317,164378,,
48942598,368032,648367,,
81668450,368032,648367,,
24403940,368032,648367,,
25124672,368032,648367,,
55759679,546600,164378,,
60834587,579201,763457,Premium Support,
52435000,276484,648367,,
42827122,854935,648367,,
95162832,275344,457953,,
50654076,713499,164378,,
91895661,356447,457953,,
68061301,277592,164378,,
22499181,575299,164378,,
81834654,776525,164378,,
77398179,167586,763457,Keep Your Hard Drive,
23123359,176855,985473,,
15624534,435018,985473,,
78849432,969287,457953,Pro Support,
91956240,495765,648367,,
72732370,250696,648367,,
93082827,816143,985473,,
35922036,906859,985473,,
14669269,329101,457953,Pro Support,
60275257,256981,648367,,
85514383,722852,763457,Warranty Extension,
70269013,743373,457953,Pro Support,
96883077,594081,164378,,
97764329,360696,457953,Pro Support,
66699233,604634,648367,,
65443305,741471,164378,,
84677526,113893,648367,,
18671461,814497,648367,,
46042596,647960,763457,Base Warranty,
93888932,175078,457953,Pro Support,
96040724,677871,164378,,
14018058,972608,648367,,
71565107,179055,985473,,
34532417,898850,763457,Base Warranty,
25580910,777605,164378,,
50198895,304698,164378,,
61898289,844458,457953,,
26972878,473171,763457,Warranty Extension,
95876221,231943,763457,Base Warranty,
95725223,972608,648367,,
99197219,972608,648367,,
70579374,520893,648367,,
43600299,236020,457953,,
48843392,622487,763457,ProSupport,
16400059,589768,648367,,
18932466,807879,763457,Base Warranty,
56490433,849238,985473,,
80146610,804752,648367,,
16334735,421663,164378,,
79599041,398349,648367,,
89216537,597144,164378,,
67746782,891981,457953,,
79239405,611580,985473,,
37569865,473780,164378,,
91961756,435303,164378,,
57487981,517477,457953,,
47404714,981839,648367,,
37972449,956102,457953,,
50525219,653484,164378,,
24167771,423045,648367,,
69301906,695906,985473,,
37265819,188251,763457,Accidental Damage Service,
16331284,945101,164378,,
53250389,472891,648367,,
20456504,661169,164378,,
45309809,170282,985473,,
66184778,698880,457953,,
69156266,556391,985473,,
65809319,820609,164378,,
60519030,462144,164378,,
68208492,401636,648367,,
12281491,824206,164378,,
28632452,333352,648367,,
93831658,308683,763457,Support Assist,
67129235,596611,457953,,
75720372,368840,457953,,
76485277,644111,985473,,
53449574,986863,648367,,
67167433,175133,648367,,
57043292,571857,648367,,
32801270,774862,164378,,
85013721,375211,763457,TechDirect,
88397848,223847,164378,,
70172371,673328,164378,,
63097832,838721,763457,FIX your PC,
69188936,189928,763457,Warranty Extension,
98422858,983041,457953,,
80444950,674610,164378,,
48688943,442731,164378,,
74345337,998774,763457,Premium Support Plus,
22146975,804982,648367,,
50922018,907788,763457,Premium Support,
61437904,868413,763457,Keep Your Hard Drive,
68951554,123854,763457,ProSupport,
20243558,667807,648367,,
61303382,938455,164378,,
91360524,363435,164378,,
20439109,433277,648367,,
70482905,911630,457953,,
91360624,363435,985473,Base Warranty,
50053456,468488,164378,,
15773316,322164,648367,,
87505021,688382,457953,,
27230335,863545,164378,,
22790259,322164,648367,,
82499618,322164,648367,,
35109506,461049,648367,,
98997861,132893,648367,,
53833320,335404,164378,,
82584200,462627,164378,,
24342175,932251,164378,,
89198610,247283,648367,,
16982057,963807,457953,,
13306095,329371,648367,,
96269131,742825,985473,,
30484154,138694,457953,,
67481836,875729,164378,,
94854091,279588,164378,,
98323426,278676,648367,,
37499499,927190,985473,,
76092163,544313,648367,,
60522192,727177,648367,,
93062581,798106,648367,,
22827324,226756,164378,,
57379271,294267,164378,,
40350903,753572,457953,,
98989492,445700,457953,,
81164596,548082,985473,,
25011187,871306,648367,,
61416054,843854,985473,,
17355879,266216,164378,,
16296824,145778,457953,,
35367903,678260,763457,Accidental Damage Service,
79793608,511749,164378,,
64702207,662921,763457,Support Assist,
73213338,976714,164378,,
48324850,344525,164378,,
52576711,591296,648367,,
36876185,744810,457953,,
63020708,880569,648367,,
28597316,406614,164378,,
92716078,417401,164378,,
75395750,562718,164378,,
41608640,204838,985473,,
57511582,988711,763457,TechDirect,
18686441,561951,763457,FIX your PC,
13618303,900989,164378,,
17569339,652049,763457,Warranty Extension,
51186656,816567,164378,,
99494152,458809,985473,,
35135635,624693,648367,,
20580907,793653,648367,,
13575037,898047,457953,,
96547093,695487,985473,,
76552285,471298,164378,,
48801304,695026,648367,,
44784577,425915,164378,,
18861613,193698,164378,,
96876362,842335,763457,Premium Support Plus,
12456343,540468,763457,Premium Support,
75517131,902829,648367,,
19400971,723244,763457,Keep Your Hard Drive,
95832609,706172,164378,,
22461661,369311,763457,Warranty Extension,
58440101,710787,457953,,
70660296,971461,164378,,
10802100,278577,648367,,
67289432,923147,164378,,
26127567,569462,648367,,
94546440,612667,648367,,
69720626,369934,164378,,
14235231,270823,985473,,
75622306,327866,164378,,
85260924,155379,985473,,
36796883,176910,763457,Base Warranty,
64700651,433444,457953,,
41572771,422686,763457,Base Warranty,
13252484,122872,457953,,
12839981,629683,763457,TechDirect,
65628076,898260,985473,,
56857488,892171,648367,,
77523879,455956,164378,,
88817595,850267,164378,,
92846186,354778,164378,,
22046166,612242,457953,Pro Support,
55816855,137974,648367,,
87546447,166409,985473,,
44152129,430875,457953,Pro Support,
16235178,310384,648367,,
63828817,597583,648367,,
58555741,347694,985473,,
54637900,762237,164378,,
20842837,468423,648367,,
11259835,444864,648367,,
38874172,952770,763457,FIX your PC,
56262370,506255,457953,Pro Support,
92839062,336413,763457,Warranty Extension,
69914891,207431,985473,,
39920719,444864,648367,,
58664562,444864,648367,,
31105215,232124,648367,,
31501382,967019,164378,,
83006771,724303,648367,,
44567980,177658,648367,,
83774324,697531,985473,,
64770112,442543,164378,,
91177644,793607,457953,Pro Support,
38561081,259893,457953,Pro Support,
56400589,691492,164378,,
55573844,849766,763457,Premium Support Plus,
73382440,404622,648367,,
61922072,928802,648367,,
69109341,401128,985473,,
16007648,349548,164378,,
54984509,908096,648367,,
26506999,854361,763457,Premium Support,
20952516,983176,763457,Keep Your Hard Drive,
51945061,416120,457953,Pro Support,
55523516,825785,763457,Warranty Extension,
67356066,971302,164378,,
90097831,908096,648367,,
16692781,355661,648367,,
34436595,684301,457953,Pro Support,
71758556,642119,648367,,
12117874,770782,763457,ProSupport,
25391196,767333,985473,,
40318971,642119,648367,,
21464411,241168,985473,,
57010906,706977,648367,,
54614956,147604,648367,,
25689070,589341,763457,Base Warranty,
65153723,917722,763457,Accidental Damage Service,
32121589,249582,763457,Support Assist,
35577365,580772,648367,,
75748326,551340,985473,,
31894361,136109,164378,,
78517137,170160,763457,TechDirect,
31954482,314046,164378,,
87558454,422047,164378,,
94223184,867953,164378,,
74723369,720502,648367,,
82261430,425388,985473,,
30231948,356465,164378,,
46486020,481583,164378,,
70782346,295628,763457,FIX your PC,
96059084,451964,763457,Warranty Extension,
79573060,687547,164378,,
72792743,255915,164378,,
85123101,669898,457953,Pro Support,
27791444,459580,457953,,
30131554,162309,648367,,
94355521,894346,164378,,
86099212,899789,164378,,
86903183,667694,457953,,
38691595,622386,763457,Premium Support Plus,
21511489,927528,648367,,
43102790,337785,164378,,
41876744,407740,164378,,
91544001,351251,164378,,
78368012,671705,763457,Premium Support,
40406804,979603,164378,,
38437386,859242,648367,,
92719638,976997,648367,,
29284590,187045,648367,,
19323901,255850,763457,Keep Your Hard Drive,
47938584,897037,164378,,
54720201,375113,164378,,
20951505,124859,164378,,
65471948,934810,457953,,
77638587,271831,648367,,
48608739,904593,985473,,
82563034,130386,648367,,
39270238,802996,164378,,
51297001,346309,164378,,
32821895,977384,457953,,
63450844,134451,648367,,
33737778,345706,648367,,
37188503,609022,985473,,
32634613,183385,985473,,
81346948,978472,985473,,
49181633,872021,457953,,
21346399,743836,164378,,
94583669,193222,457953,,
43240162,817233,648367,,
63482049,195363,164378,,
20782984,254929,164378,,
72044907,817233,648367,,
74413076,549919,648367,,
76824537,632777,457953,,
94619658,980718,648367,,
92299795,980679,164378,,
39061112,905004,648367,,
62672339,192737,164378,,
60181611,647410,648367,,
76983218,940888,164378,,
18996726,810183,985473,,
52997425,453112,985473,,
35867904,160772,648367,,
84975541,850673,985473,,
25608041,620110,457953,,
54104078,849939,985473,,
96622673,601587,648367,,
63620770,189904,648367,,
98807703,839613,648367,,
47507551,368730,457953,,
12188118,846645,985473,,
54226590,605988,763457,Warranty Extension,
10711728,804250,457953,,
73943115,613924,164378,,
97828484,804855,457953,,
54734412,649979,648367,,
18059037,249752,985473,,
70987023,211661,648367,,
42066269,431132,164378,,
86244601,512684,164378,,
42373105,214803,648367,,
94971987,990337,985473,,
83174072,740287,164378,,
73065447,760783,985473,,
36141504,610481,457953,,
20360368,161160,648367,,
82238180,598694,164378,,
20263022,406265,648367,,
24376381,678593,648367,,
40348074,498708,985473,,
48855234,849289,985473,,
83359642,678593,648367,,
71562973,531432,648367,,
27433201,561121,648367,,
81510541,299258,164378,,
95428770,658794,648367,,
78047348,136122,164378,,
25106972,425219,457953,,
71283869,450235,985473,,
24659770,309379,648367,,
29833963,207151,457953,,
70475620,699328,763457,Base Warranty,
95851136,166319,164378,,
15427691,657004,648367,,
55225366,898870,164378,,
77324200,753728,648367,,
18778466,947782,763457,ProSupport,
82428334,145297,457953,,
62302751,713721,457953,,
88178593,469982,648367,,
71665574,983263,164378,,
14574245,930564,457953,Pro Support,
38349389,349458,648367,,
97095762,254830,164378,,
85933095,441436,164378,,
30510883,117893,648367,,
44326955,546368,164378,,
35778596,387406,985473,,
66175742,762677,648367,,
59297984,762677,648367,,
10173836,775046,648367,,
23942900,156721,985473,,
15242233,588683,763457,Base Warranty,
45181056,617396,763457,Accidental Damage Service,
88634152,946350,985473,,
98427909,658651,457953,,
51944455,702032,164378,,
52450836,975482,457953,,
12195667,666581,164378,,
22404696,225608,457953,,
96727984,707108,648367,,
54674379,620192,763457,Support Assist,
79924460,308187,164378,,
49308245,462463,648367,,
78307437,955963,763457,TechDirect,
75912311,773152,164378,,
29666994,928517,648367,,
98543790,919400,648367,,
19304498,853597,648367,,
90414086,163800,164378,,
73343424,394810,164378,,
45667284,939139,763457,FIX your PC,
72578263,427409,648367,,
82452887,987720,164378,,
67488059,398095,985473,,
83663316,837490,763457,Warranty Extension,
15817021,341081,648367,,
68882707,864974,457953,,
94880687,355958,457953,,
73972231,639462,985473,,
41239156,352916,648367,,
48858270,131772,164378,,
77045585,426442,763457,Premium Support Plus,
90723857,815380,164378,,
39593742,663053,457953,,
34733354,465467,457953,,
99013449,299705,763457,Premium Support,
56357046,572546,648367,,
82637422,816251,164378,,
29662499,176228,164378,,
44301247,878578,648367,,
21745566,813575,164378,,
67839684,604666,763457,Keep Your Hard Drive,
61379216,387589,763457,Warranty Extension,
64286691,848011,985473,,
89169421,205839,164378,,
39181501,303960,164378,,
37869224,772564,985473,,
75259150,577851,648367,,
35265339,362022,164378,,
20498558,242745,985473,,
35265334,362022,985473,Base Warranty,
77108485,845314,164378,,
29865761,914506,648367,,
75674445,576233,763457,Base Warranty,
91987104,594253,648367,,
36200002,586144,164378,,
90289644,417058,457953,,
82257775,782336,457953,,
83349915,501334,457953,,
24877273,399841,457953,,
74813315,815596,648367,,
27418706,290065,648367,,
29067482,979233,164378,,
99943380,407334,648367,,
31055156,247326,985473,,
53812129,298909,457953,,
10662015,929480,985473,,
68621638,848478,648367,,
46456869,937131,457953,,
10045210,412005,985473,,
39060996,487110,985473,,
54327512,929275,164378,,
43500156,211452,763457,Warranty Extension,
43518604,705578,164378,,
45269055,145670,164378,,
98358906,557980,648367,,
52202384,401073,164378,,
46115242,465057,164378,,
58016989,993320,648367,,
98178642,525665,164378,,
79892846,299451,164378,,
77719349,698958,164378,,
69855783,726728,763457,Premium Support Plus,
81709228,242322,648367,,
19748545,176606,763457,Premium Support,
72523652,652779,164378,,
62922755,553850,457953,,
56075598,139647,457953,,
40439269,793009,648367,,
36089993,767330,164378,,
37296970,763367,164378,,
95676266,740480,648367,,
64029136,857915,164378,,
67732650,525954,985473,,
73531169,960802,763457,Keep Your Hard Drive,
36503596,172696,164378,,
95499187,932142,164378,,
93681128,968419,985473,,
88929486,526853,648367,,
87296379,794206,763457,Warranty Extension,
33678624,441961,648367,,
69158311,315917,164378,,
63819022,186833,648367,,
69158646,929066,648367,,
34590381,248536,648367,,
28080795,484952,763457,Base Warranty,
87219416,246786,164378,,
32096289,159144,457953,,
91731847,995150,164378,,
80539096,490117,763457,Base Warranty,
91519681,829598,648367,,
20685176,393566,386534,,
39234086,787761,164378,,
32239961,735764,985473,,
51845432,555547,164378,,
83820274,938159,164378,,
99965624,208889,763457,ProSupport,
48582268,418779,386534,,
34544073,418779,386534,,
49595183,418779,386534,,
64661063,418779,386534,,
79413763,418779,386534,,
28039684,418779,386534,,
94533621,778420,164378,,
85136967,898227,763457,Base Warranty,
30937830,442615,985473,,
78510083,486916,164378,,
52310838,266068,985473,,
94405234,914669,386534,,
44620459,732917,164378,,
47730260,597129,164378,,
33834840,769845,164378,,
14546956,677859,457953,,
41627611,508669,164378,,
14586546,740577,985473,,
15269935,371839,164378,,
69977098,219318,985473,,
78447496,841973,386534,,
46010698,423171,457953,,
18856153,387640,386534,,
35425422,536714,386534,,
68842304,795385,164378,,
65980218,735028,386534,,
44852363,935794,457953,,
44825829,885525,457953,,
70053156,213576,164378,,
62037244,419908,763457,Accidental Damage Service,
45077777,285017,457953,,
43707807,737379,164378,,
87595462,959448,386534,,
45527277,166884,457953,,
53582520,645867,164378,,
40413601,182823,386534,,
35138821,372465,164378,,
12929364,902010,457953,,
36502982,851298,164378,,
93543766,556330,164378,,
55668792,949208,386534,,
20342285,524427,164378,,
98911051,814992,164378,,
24839748,839075,457953,Pro Support,
78545004,690601,763457,Support Assist,
36289142,642480,164378,,
59488244,878584,164378,,
97696365,506155,386534,,
64887606,560238,386534,,
85784983,198715,386534,,
47742796,492215,386534,,
35516506,818257,386534,,
99197559,609390,763457,TechDirect,
41853100,872656,763457,FIX your PC,
34098289,672866,763457,Warranty Extension,
58136115,113328,763457,Premium Support Plus,
21009582,768667,985473,,
72713558,261363,457953,Pro Support,
31280246,462691,457953,Pro Support,
41690534,876012,985473,,
47051492,973018,164378,,
82176272,393319,164378,,
25312208,720687,164378,,
86882845,140436,164378,,
92549246,620067,386534,,
98142433,464541,386534,,
77348610,136578,763457,Premium Support,
87477364,559649,985473,,
97519379,917334,164378,,
26280040,463582,386534,,
16424955,355816,386534,,
81160877,363956,763457,Keep Your Hard Drive,
59337180,340567,985473,,
74020004,574308,386534,,
95696495,660141,164378,,
44909928,430365,763457,Warranty Extension,
77441822,980967,985473,,
94482542,800895,164378,,
98289323,870353,763457,Base Warranty,
92673463,907585,164378,,
51258059,892407,457953,Pro Support,
99721479,815056,386534,,
45737698,915760,164378,,
23320439,729914,164378,,
46549246,883101,164378,,
68840687,914372,386534,,
62411553,625843,985473,,
44434407,908909,985473,,
18666578,862826,386534,,
55844950,536179,985473,,
38764593,633036,457953,Pro Support,
96085579,936161,164378,,
65043059,856809,985473,,
85082757,549238,985473,,
90202358,831054,386534,,
28286948,741628,985473,,
95953189,464063,164378,,
98207445,434289,763457,Base Warranty,
81501006,833235,457953,Pro Support,
84220395,207525,763457,Keep Your Hard Drive,
25361127,315719,164378,,
42478895,131275,763457,Warranty Extension,
75132627,653086,164378,,
34697934,682215,164378,,
67242421,200025,164378,,
94127157,331003,386534,,
27642299,718180,164378,,
45041027,494094,164378,,
23187337,965127,164378,,
16237850,322374,386534,,
57414697,328485,164378,,
44834447,465482,386534,,
59084689,421841,457953,Pro Support,
98526209,506268,386534,,
97007087,781362,386534,,
98462006,759843,763457,Base Warranty,
55678043,135327,985473,,
99022743,687207,386534,,
55361447,718795,386534,,
53296630,617902,386534,,
36462238,883417,985473,,
78235881,365031,985473,,
41979937,585715,164378,,
15418537,982637,457953,,
10973512,114948,457953,,
53000532,137666,457953,,
49765335,199450,457953,,
47970126,235397,457953,,
87927883,296991,985473,,
80050025,659463,985473,,
82513887,985838,386534,,
82447717,820896,164378,,
19624189,595397,386534,,
70206099,932865,386534,,
43483264,437552,985473,,
79808653,983331,386534,,
37097586,333138,763457,Base Warranty,
80171230,377846,386534,,
76455052,127999,457953,,
73624575,946929,763457,TechDirect,
51652659,893080,164378,,
98930700,234696,457953,,
97550259,614090,386534,,
33984854,429846,386534,,
37369939,731874,164378,,
81480313,744571,164378,,
29262925,116800,457953,,
48365243,824712,457953,,
66029483,393846,386534,,
34111017,330052,386534,,
12141086,535054,386534,,
13583469,490306,164378,,
74639626,635995,763457,FIX your PC,
40782090,331253,985473,,
93755743,348507,164378,,
93755742,348507,985473,Warranty Extension,
27738480,932109,164378,,
50895199,775215,457953,,
39925640,186380,164378,,
70803955,186987,164378,,
50785203,760633,386534,,
27709099,813296,985473,,
13357940,834507,763457,Premium Support Plus,
53511812,622165,164378,,
95433516,538651,763457,Premium Support,
83608548,228591,457953,,
56573644,340574,457953,,
34616314,181437,386534,,
50669068,739524,985473,,
78674617,545461,164378,,
10240736,409281,164378,,
35972543,695153,386534,,
30679928,816648,386534,,
84952041,125937,457953,,
47455003,676748,985473,,
17423621,421614,386534,,
99696031,272899,386534,,
90039288,739173,457953,,
18853328,335522,763457,Keep Your Hard Drive,
24747241,727628,164378,,
40259026,841186,164378,,
60119052,130882,457953,,
93544980,870683,386534,,
19039407,546842,457953,,
11127930,887233,386534,,
52951730,815006,386534,,
35516051,129289,164378,,
97234247,838078,386534,,
98363824,701242,386534,,
10832525,420941,457953,,
19500630,834270,386534,,
12696093,376998,164378,,
27597256,900670,386534,,
33003512,929644,386534,,
60573411,653865,386534,,
77056868,658883,386534,,
59041260,166345,386534,,
27571793,354190,386534,,
34118874,271071,386534,,
42191001,356962,985473,,
54604560,311907,164378,,
99413455,642549,386534,,
78149497,119752,457953,,
45957074,669642,763457,Warranty Extension,
81001013,908806,164378,,
22852209,691477,164378,,
27396105,898531,164378,,
59495204,223279,763457,Base Warranty,
50071035,355752,164378,,
11771943,249293,985473,,
11207965,751343,763457,Base Warranty,
56643363,863846,164378,,
39293677,725933,457953,,
37008723,485321,763457,Warranty Extension,
85085997,670211,386534,,
79975686,337493,648367,,
98447441,392016,648367,,
54258367,337116,763457,ProSupport,
91689915,342473,457953,,
26861430,304429,457953,,
39799181,206703,457953,,
25334049,191017,648367,,
52344657,442447,164378,,
34953871,352817,648367,,
69200134,127729,648367,,
78414736,451591,648367,,
70049816,700871,763457,Base Warranty,
10300303,234880,985473,,
49099893,509534,457953,,
58702474,333304,164378,,
69843029,863242,648367,,
85633636,547461,763457,Accidental Damage Service,
74157051,950479,457953,,
24919822,429958,648367,,
92839685,981482,648367,,
89843317,968133,457953,,
51373991,251181,763457,Support Assist,
83947439,173033,648367,,
65997685,150045,648367,,
49992586,491306,457953,,
86708147,150628,164378,,
94551500,845568,164378,,
67648614,797589,457953,,
26904100,553233,164378,,
94852476,395620,985473,,
23686726,818277,985473,,
82118773,756415,164378,,
60265104,379229,648367,,
98106733,254655,457953,Pro Support,
55766003,785659,648367,,
64545351,665249,164378,,
99254522,553115,164378,,
71837438,254047,164378,,
88260419,335441,648367,,
92726029,927576,648367,,
15872704,927576,648367,,
36992758,927576,648367,,
14882861,927576,648367,,
70795876,927576,648367,,
21795011,586664,648367,,
71834160,580700,164378,,
57385042,962471,985473,,
69630460,669968,648367,,
15362539,266823,648367,,
92994085,595995,763457,TechDirect,
48409197,415934,648367,,
74803897,478200,164378,,
69346622,336268,164378,,
67277435,349684,648367,,
67331799,602133,164378,,
31782129,911137,164378,,
22485297,729514,763457,FIX your PC,
19540458,538218,648367,,
52057747,598382,164378,,
31195786,347957,648367,,
40280035,809030,648367,,
30768652,907527,985473,,
91552033,555774,457953,,
57003191,168704,985473,,
23178219,712455,648367,,
67634070,655801,457953,,
39852820,490858,164378,,
22519579,379294,164378,,
91118637,255384,763457,Warranty Extension,
70177492,836261,648367,,
18267508,188411,985473,,
20979701,792062,985473,,
37884236,723025,763457,Premium Support Plus,
15816277,759942,164378,,
22209156,215326,648367,,
27791246,650770,648367,,
65307079,661875,457953,,
12028162,842915,985473,,
17176243,490061,648367,,
77541101,255602,648367,,
52493884,782491,763457,Premium Support,
95572363,342396,164378,,
19013190,852079,763457,Keep Your Hard Drive,
55721505,143722,763457,Warranty Extension,
60620485,195604,164378,,
53417839,648412,985473,,
47477545,964630,164378,,
53730755,492051,164378,,
78416681,870453,985473,,
97786235,797693,164378,,
17111305,439746,648367,,
97253950,742266,985473,,
58429893,759783,985473,,
52875923,320893,648367,,
53447630,963247,457953,,
88013493,336912,985473,,
90514720,480401,648367,,
78698912,534254,164378,,
55335655,641956,648367,,
84429518,566626,648367,,
76515587,438179,985473,,
72823771,720167,164378,,
17491018,128707,164378,,
79854586,417355,457953,,
92785782,841937,648367,,
47632742,752165,457953,,
57731621,969559,985473,,
16674080,639806,985473,,
22558759,161782,164378,,
45414222,386598,164378,,
37169152,617694,985473,,
31802932,929995,164378,,
77059631,920771,457953,,
98974918,554291,164378,,
81639125,113962,164378,,
20873236,887587,164378,,
69720675,597692,648367,,
72804975,429996,648367,,
68959165,434114,648367,,
71945646,307557,763457,Base Warranty,
13090362,529838,164378,,
78905574,946275,648367,,
89319092,836015,648367,,
29776200,582973,648367,,
38440457,815788,985473,,
74311991,529614,985473,,
96478406,984651,457953,,
76996334,996656,457953,,
86373158,773738,648367,,
35385802,836536,763457,Base Warranty,
79339494,632680,985473,,
80103575,568411,164378,,
17266151,510948,763457,Keep Your Hard Drive,
58833751,267484,985473,,
43847401,412101,164378,,
17378251,124463,648367,,
13066067,937628,164378,,
43493004,147383,648367,,
72739632,181475,457953,,
13708016,144683,457953,,
14968080,447496,985473,,
10830564,461748,985473,,
20784018,262037,648367,,
93019135,609813,648367,,
90771057,709442,985473,,
41388211,259459,763457,Base Warranty,
88314924,229361,985473,,
83040473,182015,457953,,
73775346,236976,985473,,
81161996,944436,164378,,
96392910,593919,164378,,
98343217,940989,985473,,
34711567,624335,763457,Base Warranty,
98785277,900629,648367,,
95212802,259411,457953,,
63222363,897855,648367,,
65484722,560378,164378,,
91443355,117025,164378,,
53874604,425544,164378,,
57444433,953493,457953,,
55411195,731354,457953,,
31757826,590423,457953,,
86565389,713032,985473,,
76536492,523538,648367,,
42278350,945913,164378,,
29030398,728213,457953,,
16091107,844151,763457,FIX your PC,
54342699,496718,207552,,
66861000,148988,648367,,
45873128,640040,207552,,
41804144,767740,207552,,
71265703,193181,763457,Warranty Extension,
51493808,213461,985473,,
89112836,540586,207552,,
39011436,117534,648367,,
84845763,767279,648367,,
91366215,176281,648367,,
21161535,263455,648367,,
13688417,559387,648367,,
32646353,832564,648367,,
49912746,474567,763457,Premium Support Plus,
38657340,775065,207552,,
35320836,360712,457953,,
46680103,309012,648367,,
99479666,292835,648367,,
66797118,577422,648367,,
53264222,737711,985473,,
64706805,936912,207552,,
68595513,465775,648367,,
28334987,333125,457953,,
98840260,869258,207552,,
84340484,790754,207552,,
97750323,381028,207552,,
38403449,601472,763457,Premium Support,
50651426,244120,763457,Keep Your Hard Drive,
82118658,570896,648367,,
37582148,437519,457953,,
56078330,685687,648367,,
90462990,341521,207552,,
82500443,339676,207552,,
39408399,281571,985473,,
37850092,369026,207552,,
17697619,311687,207552,,
83028895,924187,457953,,
71468444,820790,648367,,
37333492,984225,985473,,
69015892,878631,648367,,
69953908,207947,763457,Warranty Extension,
62357414,237955,985473,,
12415192,482946,985473,,
52413150,465150,648367,,
79912488,311454,985473,,
96271095,893799,763457,Base Warranty,
32990485,282995,648367,,
59554911,428938,763457,Base Warranty,
75073050,772738,763457,Warranty Extension,
63847255,452003,457953,,
54920971,782211,207552,,
44968609,743138,207552,,
26329662,839034,648367,,
46099166,115313,648367,,
36219511,650137,763457,ProSupport,
13830267,343570,207552,,
45698501,202886,207552,,
92474508,639425,457953,,
62054402,786350,207552,,
51404625,364836,648367,,
69153139,849375,648367,,
10649326,346877,207552,,
10649626,346877,985473,Base Warranty,
16371164,501016,207552,,
27793995,487546,207552,,
67781301,236671,763457,Accidental Damage Service,
81977459,474268,457953,,
40883471,139894,648367,,
17679577,841094,985473,,
13447146,698813,763457,Support Assist,
73082684,963926,648367,,
43770016,375998,648367,,
88352577,573104,207552,,
80535945,404041,985473,,
64732986,922243,648367,,
16984522,834599,207552,,
45532881,196651,985473,,
65344568,535353,985473,,
75694882,189116,648367,,
10634187,718224,985473,,
52380314,604151,763457,TechDirect,
89249599,248834,207552,,
57492594,240728,648367,,
71699902,542771,985473,,
21709445,525692,207552,,
62856933,743108,457953,,
75081169,870102,763457,FIX your PC,
41622296,540282,207552,,
31841484,431815,457953,,
84297226,662109,648367,,
20994995,645435,648367,,
42221506,172833,457953,,
71392859,436290,207552,,
91632424,608972,648367,,
27981930,257320,763457,Warranty Extension,
11545213,535313,985473,,
93850856,198892,457953,,
72438247,771035,763457,Premium Support Plus,
30227570,754855,207552,,
39048080,758203,207552,,
24319861,828183,207552,,
92468751,544837,457953,,
67971157,226202,207552,,
67971167,226202,985473,Premium Support,
84059455,854794,207552,,
51390903,784287,985473,,
88608538,161116,207552,,
69416741,479143,207552,,
45752690,346190,207552,,
58157392,892779,457953,Pro Support,
